X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,,,,,,,
-120.6111982,43.7913396,0,26.06 Endurance Riding,"Find out what endurance riding is all about and why those who enjoy this equestrian sport jokingly wonder if it's a hobby or addiction. Horses, Horse, horse riding, Central Oregon, dusty, race",26,6,2/5/15,,,,,,,,
-121.2429526,44.1141962,0,26.06 Oregon Families Collect Antlers Without Killing Deer or Elk,"In central Oregon there's an increasingly popular form of hunting that never kills animals. Kids and parents comb the ground in late winter searching for fallen antlers that deer naturally shed. Oregon Shed Hunters encourage responsible shed hunting in the hopes that the state leaves the sport unregulated. shed, hunting, antlers, deer, mule deer, central Oregon, near Bend",26,6,2/5/15,,,,,,,,
-123.2349752,43.838516,0,26.07 Forest Seed Orchard,"We enjoy them for the beauty, recreation and wildness. But many of our forests begin life in seed orchards. The seeds grown in Bureau of Land Management seed orchards furnish timber companies, restoration projects and landscapers across the world with stronger, faster growing trees as well as a sustainable income for the state. Douglas fir, seed, orchard, coast range, forestry, timber company, clear cut, timber industry, reforestation, agriculture, Lorane, Sweet Home, Canby",26,7,2/12/15,,,,,,,,
-122.0272805,45.6200138,0,26.07 Hiker Discovers Railroad History Hidden in Columbia Gorge,"Despite its sheer cliffs, the Columbia River Gorge was home to a spider web of short railroads a century ago. They hauled out trees. Today, Don Nelsen, a passionate walking history-book-of-an-explorer bushwhacks off trail and finds hunks of that railroad history still lying in the forest on both the Oregon & Washington sides of the gorge. railroad, logging, hiking, trains, donkey engine, timber, rail, Larch Mountain, Table Mountain, Hamilton Mountain",26,7,2/12/15,,,,,,,,
-118.841828,43.2662083,0,26.07 Malheur Wildlife Photo Essay,"A relaxing look at some wildlife on the Malheur refuge. Malheur, birds, deer, owl, cranes",26,7,2/12/15,,,,,,,,
-118.8170693,44.1179648,0,26.07 Oregon Humongous Fungus,The humongous fungus ranks as the single largest living organism in the world and it lives underground in eastern Oregon. This honey mushroom covers more than 3 square miles in the Malheur National Forest.,26,7,2/12/15,,,,,,,,
,,,26.07 Season for Spawning Photo Essay,,36,7,3/20/25,,,,,,,,
-117.2579304,45.3873599,0,26.08 and 28.18 Railriders,"Hop aboard your own pedal-powered railcar for a spectacular 12-mile round-trip on the old Joseph Branch rail line between Joseph and Enterprise, Oregon. Part bike, part old-fashioned railcar, a trip on a rairider is a one of a kind experience in Oregon. The brainchild of Kim and Anita Metlen, this excursion is one of just a few legal ""railrider"" operations in the country. The line veers away from the road, passing through forest and ranch and and gives you a view of Wallowa county you can't see any other way.railrider, railroad, trains, railcar, biking, Wallowa county, Enterprise ORegon, Joseph Oregon,",26,8,2/19/15,,,,,,,,
-122.958281,45.2795548,0,26.08 Native Canoe Ride,"First began in 1993, this canoe trip in now a yearly event when tribes of the Pacific Norhwest, come together to paddle, perform and share traditional songs, dance, and celbrate life with feasting, gifting and prayer.",26,8,2/19/15,,,,,,,,
-124.4881695,42.7213851,0,26.08 Rockfish and Marine Reserves,"Oregon's Marine Reserves are now a few years old. Fishing is banned in them. Scientists are using SMURFS, drifters, satellites and controlled fishing to determine if they have an impact. The ambitious plans to save entire ecosystems in the ocean may take many years to have an effect.marine reserve, ocean, fish, rockfish, habitat, Pacific Ocean, coast, fishing boat",26,8,2/19/15,,,,,,,,
-123.9551813,46.1861486,0,26.09 Airstream Camping,"A certain breed of campers are addicted to one particular brand of trailers: Airstreams. They’re not just pulling homes with them. Many of them have some amazing history at their backs. Baker City native Wally Byam founded Airstream and started the tradition of shipping trailers across the ocean and leading caravans of Airstreams over other continents, all in an era before highways.Airstream, camping, motor home, Africa, trailer, silver bullet,",26,9,2/26/15,,,,,,,,
-123.121134,45.5127651,0,26.09 Hyla Woods,"A family-run timber company in Oregon's coast range defines profit differently. At Hyla Woods, cutting trees must profit the health of the forest more than the owners' bank account. Peter & Pam Hayes are 5th generation loggers whose philosophy embraces the public trust, not just personal wealth. timber, logging, trees, forest, Hyla Woods, birds, rainforest, rain",26,9,2/26/15,,,,,,,,
-122.9972208,44.6857351,0,26.09 Oregon Chub Recovery,"Historically, the Oregon chub was found throughout the Willamette Valley river system. But more than a century of re-channeling the river and drying up wetlands for agriculture and residence changed all that. By the 1980s, the once ubiquitous minnow was extremely hard to find. That led to its listing as an Endangered Species. Over the decades, work by a variety of constituencies from the Army Corps of Engineers to private landowners and conservation groups to return the Willamette to a more natural course have brought the species' numbers back up. The Oregon chub will be the first fish to be ""delisted."" Fish, Oregon chub, fish biology, fish habitat, restoration, endangered species, species recovery, conservation",26,9,2/26/15,,,,,,,,
-124.3879712,43.323597,0,26.10 Giant Waves,"Coos Bay, Oregon is one of the most spectacular wave-watching spots anywhere. The locals have always known it but few others do. Created when the right swells meet the right tides and weather conditions, these spectacular waves smash against the cliffs at Shore Acres State Park with such force that sprays shoot up several hundred feet. New technology that gives access to buoy readings all over the Pacific make tracking these monsters possible and creates an opportunity for local photographer Steven Michael to send out word for an impromptu photographer’s party. Wave, storm, Oregon Coast, photography, swell, surf, Coos Bay, Shore Acres State Park",26,10,3/19/15,,,,,,,,
-120.2041031,42.6333908,0,26.10 Lake Abert Dries Up,"Oregon's third largest lake, Lake Abert dried up in 2014 for the first time since the 1930s. 3 million migrating shorebirds depend on it for food. Drought has hit that region of the state but some people wonder whether human use of Abert's only water source made things worse. Under Oregon law, Lake Abert has no legal right to any water at all. drought, Lake Abert, Chewaucan River, water rights, Rivers End Ranch, brine shrimp, salt water, salinity, irrigation, ranching, ranchers, irrigation",26,10,3/19/15,,,,,,,,
141.3398908,38.4389325,0,26.11 Japan's Earthquake: Lessons for Oregon,Over the last 25 years OFG has documented the evolution in scientists understanding of the earthquake threat Oregon faces. Scientists now think there’s a 1 in 3 chance of a magnitude 8 or 9 earthquake striking off our coast within the next 50 years. But what can we do about it? Can we prepare better?,26,11,3/26/15,,,,,,,,
-122.6574204,45.4847748,0,26.11 Ross Island: History and Present,"Visit Ross Island, and find out why this new Portland park is not open to the public. Ross Island, Portland, sand, gravel, history, invasive weeds, Portland Parks, boats, kayakers, nature, wildlife",26,11,3/26/15,,,,,,,,
-118.6002481,42.630748,0,26.11 Steens Aspen,"Hardwoods are rare on Oregon's east side but that's not the only thing that makes aspen unusual. The trees sprout from rhizomes in large ""clones"" or shared root systems that can live up to 1000 years, though the trees themselves rarely live beyond a century. Aspen stands are eco-hotspots, creating their own food webs and providing habitat for everything from birds to bears. We capture their beauty at the height of autumn and explore their unique ecology. Aspen, autumn, leaves, Fall color, Steens Mt.",26,11,3/26/15,,,,,,,,
-122.7053478,45.5183145,0,26.12 A Year in the Portland Rose Garden,"Harry Landers has guided Portland's famous International Rose Test Garden for 25 years. He's increased the garden by more than 7,000 rose plants and needs an army of volunteers to tend the 650 varieties across 4 ½ acres of blooms. Portland Parks & Recreation gets hundreds of new roses free every year to plant in the garden from rose companies. In exchange, the garden provides free research, evaluating which new varieties grow the best.rose, rose garden, portland international rose test garden, plant, Portland, city of roses, flowers, flower",26,12,4/2/15,,,,,,,,
-122.6201881,45.3609024,0,26.12 Roberta's Savannah,Meet some folks who have spent the last ten years trying to preserve and protect a rare stretch of white oak savanna on the south side of West Linn.,26,12,4/2/15,,,,,,,,
-124.1865221,43.7027751,0,26.12 Siuslaw Hairy-Necked Beetle,"One of the rarest beetles in the world lives right here in Oregon. It's home is just a few patches of sand - each no more than a few hundred yards long. what do they need to survive? Apparently, they need bulldozers. Dune-clearing intended for the threatened snowy plover seems to be helping this rare beetle hold on to survival. bandon, oregon dunes, siuslaw hairy-necked tiger beetle, tiger-beetle, habitat restoration, endangered wildlife",26,12,4/2/15,,,,,,,,
-123.9266097,45.9979109,0,27.01 Unprepared,Unprepared probes into the state of Oregon's preparedness for a major earthquake.,27,1,10/1/15,,,,,,,,
-122.187064,46.1903526,0,27.02 Behind the Scenes: Mount St. Helens Glacial Cave,"In 2014, Oregon Field Guide set off to explore the possible findings of a new cave system rumored to exist inside the glacier on the crater’s south side of Mt. St. Helens.The segment aired with a fascinating story of its discovery but the shoot did not end as hoped. This behind-the-scenes view will reveal the difficult challenges and circumstances that lead to a dramatic departure from the crater.",27,2,10/8/15,,,,,,,,
-124.4317311,43.1182792,0,27.02 Sand Labyrinths,Discover sand labyrinths created by resident Denny Dyke in Bandon.,27,2,10/8/15,,,,,,,,
-121.3487396,43.9579484,0,27.02 Wildlife Crossings,"The fall months of October and November are peak season for deer to be on the move. They’re migrating. The Oregon State Police says those are also the top months for car crashes with wildlife. A few years ago, the Department of Transportation built the state’s very first large scale wildlife passage structure. Hidden cameras show wildlife flock to it.wildlife, deer, highway, traffic, road, crossing, collision, migration, elk, bear, coyote,",27,2,10/8/15,,,,,,,,
-119.054025,43.5862657,0,27.03 and 31.07 Sagebrush Pasta,"An Italian pasta machine and a doughnut maker might help regrow burned deserts. Scientist in Oregon use the machines to mash seeds together and give them a boost so they have a better chance of sprouting and surviving in sagebrush country after wildfires have burned the landscape. Until now, reseeding efforts have spread seeds that largely died in the desert crust. desert, habitat, sagebrush, grassland, wildfire",27,3,10/15/15,,,,,,,,
-122.5543627,45.5936538,0,27.03 Cormorant vs. Salmon,"Salmon face serious challenges in the Northwest. But how far should we go to protect them? The nation’s largest colony of double-crested cormorants is feasting on wild salmon. To protect the fish, the Army Corps of Engineers decided to kill thousands of these cormorants. Bird advocates say that’s going too far. Salmon, cormorants, Army Corps of Engineers, Columbia River",27,3,10/15/15,,,,,,,,
-118.3926358,47.1288565,0,27.03 Could a Mushroom Save a Honeybee?,"Honeybees throughout the United States have been struggling for nearly a decade. Now, two scientists in Washington State are teaming up to help the pollinator. And they are investigating an unconventional remedy: the mushroom.",27,3,10/15/15,,,,,,,,
-123.9643633,45.8980456,0,27.04 Cannon Beach Sandcastle Contest,"Every summer, thousands of people flock to the Oregon Coast for the sights and sounds of the annual Cannon Beach Sandcastle contest. Join us as we follow one family, the Jessops, through the ups and downs of the competition. How do they build these elaborate sand creations? What keeps them—and the crowds—coming back for more?Cannon Beach, sandcastle contest, Oregon coast",27,4,10/22/15,,,,,,,,
-122.7733381,45.4697767,0,27.04 Portland Area Learns to Live with Urban Beavers,"A building boom by beavers has backed up water in streams all around Portland. A decade ago, many of the beavers would have been trapped and killed. Now, local governments are more likely to let the beavers stay in the name of natural flood protection and restoring habitat.beaver, wildilfe, dam, stream, river, Fanno Creek, Beaverton,Tigard",27,4,10/22/15,,,,,,,,
-117.3935672,42.7890732,0,27.05 Frogs Find a Way to Live in Southeast Oregon Desert,"Columbia Spotted Frogs require full time water yet find a way to live in the desert. Researchers conducting a remarkably long study have returned to Dry Creek in far southeastern Oregon each year since 2001 to keep learn more about these frogs of the desert. frog, Columbia spotted frog, desert, creek, water, amphibian, predator, hawk, snake",27,5,10/29/15,,,,,,,,
-117.1089352,44.8795967,0,27.05 Halfway Calendar,Locals pose for a calendar.,27,5,10/29/15,,,,,,,,
-123.9403212,45.4182926,0,27.06 Oyster Meroir,"Oysters, like wine, take their distinctive flavor from the aquaculture of their home bays. We visit an oyster hatchery, a small oyster farm on Netarts Bay as well as the largest shellfish producer in the US to learn how these delectable marine animals are seeded, grown, and savored for their unique “merior.”Oyster, Shellfish, Netarts Bay, Cuisine, South Puget Sound",27,6,11/5/15,,,,,,,,
-123.890402,46.1978531,0,27.06 Sea Lion Surge,"West coast sea lions now number 300,000 strong and must travel farther afield for food. That has brought record numbers to the Columbia River. Government and tribal biologists believe the sea lions eat too many endangered salmon. They now have permits to harass and kill the sea mammals. Sea lion advocates believe sea lions kill a fraction of the salmon killed by the impacts of hydro-electric dams. sea lion, salmon, Columbia River, Astoria, docks, pinniped",27,6,11/5/15,,,,,,,,
-120.8260167,45.6825087,0,27.07 Gravity Sports at Maryhill Festival of Speed,"The world cup Maryhill Festival of Speed is the largest gravity sports event in North America where downhill skateboarders and street lugers battle it out in downhill racing. It takes place each year in a place most people have never heard of: historic Maryhill Loops Road in Goldendale, Washington. downhill skateboarding, street luging, longboarding, gravity sports",27,7,11/12/15,,,,,,,,
-121.9064348,44.433345,0,27.07 Lost Lake Disappears Down 3 Holes,"A geologic mystery in the Cascades captivates tourists heading over Santiam Pass. Several holes have been found in the bottom of Lost Lake. They act like bathtub drains and suck the water away underground. Geologists say they feed a subterranean plumbing system that feeds other lakes in the McKenzie River system. ake, hole, lava tube, drain, river, water, Cascades, lava, volcano, river, spring, Lost Lake, Clear Lake.",27,7,11/12/15,,,,,,,,
-122.1645341,45.5434585,0,27.07 Tenkara,"An ancient simple form of fly-fishing from Japan has become popular in US. Tenkara rods have no reel, a short but extendable rod and a fixed length of light line. Fans say it makes fly fishing possible even on small mountain streams. fishing, fly-fishing, Tenkara, river, stream, fish, trout",27,7,11/12/15,,,,,,,,
-122.6716295,45.5100602,0,27.08 Christmas Ships,"Every Christmas season, boats of shapes and sizes parade down the Willamette and Columbia Rivers. We ride along with the fleet's leader and get to know some of the local crews that take part in this 60-year-old Portland tradition. Christmas, ship, boat, Willamette River, Columbia River, holiday, lights",27,8,11/19/15,,,,,,,,
-118.3292025,45.581677,0,27.08 Restoring Meacham Creek,"A massive restoration project is underway in Northeast Oregon, where a creek is not only being restored but literally moved back to its original location prior to 1855. Salmon are at risk, but so too is an entire tribe’s way of life. We explore the connection between Meacham Creek and the ‘First Foods’ of the Confederated Tribes of the Umatilla Reservation. Environment, river restoration, Native Americans, Confederated Tribes of the Umatilla Reservation",27,8,11/19/15,,,,,,,,
-122.0153575,45.7521423,0,27.08 Waterfall Hunters,"Two of Oregon’s most adventurous waterfall hunters set a goal to see 365 waterfalls in a year despite a crippling injury to one of them. Hiking. Especially off-trail, became great therapy and they blew past their goal, ultimately seeing 500 in a single year. In the process, Tim Burke & Melinda Muckenthaler discovered waterfalls not on any maps and with no evidence of being photographed before. waterfall, hiking, mountains, recreation, maps, satellite images, off-trail, exploring, discovery, sw washington",27,8,11/19/15,,,,,,,,
-121.8306984,44.7646871,0,27.09 Valhalla: Exploring Oregon's Hidden Gorge,"In our biggest expedition ever, Oregon Field Guide takes you on an unparalleled adventure of discovery. We travel deep into the wilderness to explore and bring back the first images of a hidden geologic wonder right here in Oregon. Breitenbush River. Mt Jefferson wilderness, rainforest, hiking, exploring, waterfalls",27,9,2/4/16,,,,,,,,
-123.2764952,44.5114883,0,27.10 and 33.04 Invasive Species BBQ,"The annual invasive species cook-off challenges everyday people to turn invasive plants and animals into tasty dishes like Cajun-fried American bullfrog legs, dandelion-thistle spanakopita and red swamp crayfish salad. The event is designed to raise awareness of a major environmental problem.",27,10,2/11/16,,,,,,,,
-123.2829412,44.5365908,0,27.10 Monarchs and Milkweed,"Monarch butterfly populations have declined 90 percent across the US. A key piece of their habitat has been wiped out by farms and urban sprawl. Milkweed is the single most important plant for monarchs. It’s the only one they lay their eggs on and young caterpillars eat. People are encouraged to plant milkweed wherever they can to help monarchs along their long migration routes. monarchs, butterfly, butterflies, milkweed, migration, California, Mexico.",27,10,2/11/16,,,,,,,,
-121.9303281,45.6293125,0,27.10 Pika,"Pikas are the adorable masters of the high country. These potato-sized members of the rabbit family squeak like plush toys and live among the rocks and under deep blankets of snow on the highest cascade peaks. So why are thousands of them living just a few hundred feet above sea level in the Columbia River Gorge? No pikas in north america live at this low elevation-- so how do they do it? The lush mosses of the gorge may play a big role. As climate change hammers the pikas' high elevation habitat- the gorge may be a refuge for the species. pika, american pika, columbia river gorge, the gorge, climate change.",27,10,2/11/16,,,,,,,,
-118.4821822,42.5442263,0,27.11 and 31.07 Alvord Desert Gliders,"Glider pilots enjoy the thrill and beauty of soaring above the Alvord desert. Once a year a group of 20-30 pilots gather for a week of soaring above the playa, but their method of getting airborne is unique. Using the 18-mile long playa as their runway, these gliders forgo the traditional airplane tow and opt instead for a tow cable hitched to a fast car. Braving dust, dirt devils and the heat of summer, the pilots find a wilderness in the sky in one of the most remote corners of Oregon. gliders, soaring, Alvord Desert, Alvord, playa, airplanes, flight, Willamete Valley Soaring Club, alvord safari, steens mountain, harney county",27,11,2/18/16,,,,,,,,
-121.8375041,45.4559613,0,27.11 Bull Run Quake Science,"A Cascadia earthquake will spell trouble for Portland's water supply. But is there any way to know how bad the shaking will be? Divers explore the protected Bull Run Lake, source of Portland's water, in search of evidence from past earthquakes that could shed light on how big the ""big one"" will be for the Portland area. bull run reservoir, bull run, bull run lake, portland water, bull run watershed, water supply, Cascadia earthquake, quake science, Dr. Chris Goldfinger, paleoseismology, Portland Water Bureau, Tim Collins, diving",27,11,2/18/16,,,,,,,,
-122.7529356,45.8315512,0,27.11 Ridgefield Photo Essay,"Photo Essay during the fall season at Ridgefield Wildlife Refuge. Swan, nutria, deer, ducks, geese",27,11,2/18/16,,,,,,,,
-120.7682108,42.8028805,0,27.11 Swan Transplants,"The state of Oregon offers free food and lodging to relocate to Summer Lake, as long as you’re a trumpeter swan. Biologists have learned that transplanting swans works best when they are young. Cygnets imprint on the land where they learn to fly and are much more likely to return to the spot in the future. birds, trumpeter swan, tundra swan, Summer Lake, imprinting",27,11,2/18/16,,,,,,,,
-118.3649544,45.1319792,0,27.12 and 32.07 Oregon River Legend Buzz Holstrom,"Oregon river legend, Haldene ""Buzz"" Holmstrom, was the first person to run the entire length of the Green and Colorado rivers, including through the Grand Canyon. He died mysteriously from a gunshot while rafting the grand Ronde. Author Vince Welch spent a lifetime guiding rivers and hearing the stories of Buzz Holmstrom, and retired from commercial river running to write the story of Buzz's life. He returns to Buzz's roots in Coquille to find the story of a local farm boy who grew famous in the 1930's, only to disappear from the public consciousness in latter decades.rafting, rivers, dory, grand canyon, wallowa river, Buzz Holmstrom, Haldene Holmstrom, river runners, Grande Ronde river, coquille",27,12,2/25/16,,,,,,,,
,,,27.12 Crayfish vs Newt,,27,12,2/25/16,,,,,,,,
-122.8367367,45.3948668,0,27.12 One Million Plants in a Year,"A bold project aimed to plant 1 million trees and shrubs in a single year. Organizers call it the largest community based restoration program in the U.S. It started years ago as an alternative to avoid spending $150 million to cool wastewater discharge into the Tualatin River and morphed into an ever growing stream restoration involving rural farmers and urban utilities, parks and governments. Tualatin River, restoration, habitat, wildlife, streams, temperature, shade, trees, shrubs, planting, volunteers, Tree For All, Cleanwater Services, farms,",27,12,2/25/16,,,,,,,,
-123.9276778,45.5143063,0,27.13 2nd Grade at the Bay,"Children learn that sea cucumbers can be softer than the look and crabs tickle when they crawl up their arms. In Tillamook, Oregon, all second graders get a lesson in ocean life that takes them from the classroom to the tide pools near Netarts Bay. The science program has become an annual tradition called 2nd grade day at the bay. tide pool, sea star, Tillamook Elementary School, education, class, beach, ocean, marine life,",27,13,3/24/16,,,,,,,,
-122.6454405,45.5554562,0,27.13 Backyard Habitat,"Portland’s Backyard Habitat program encourages homeowners to plant native species, avoid pesticides and remove invasive weeds. The goal is to attract more birds to usable habitat in the city. Recently, local scientists began testing to see if native plants really do make a difference ecologically. Early results show many do attract more insects, bird food, than non-native ornamentals.birds, backyard, habitat, plants, garden, insects, wildlife, Columbia Land Trust, Audubon Society of Portland",27,13,3/24/16,,,,,,,,
-120.1246114,44.7318664,0,28.01 John Day River Paddleboarding,"Adventurous stand-up paddleboarders embark on a multi-day journey down the John Day River, the longest undammed river in Oregon. When everything has to fit on your board, how do you pack? How are rapids negotiated while standing up? What’s it like to experience four days of raw geologic splendor down this wild and scenic section of the John Day canyon?",28,1,10/6/16,,,,,,,,
-121.8556563,46.1788894,0,28.01 North Fork Lewis River Photo Essay,A visual journey of the forests and waterfalls of the upper north fork Lewis River near Mount St. Helens.,28,1,10/6/16,,,,,,,,
-121.8255258,44.7648497,0,28.01 Valhalla Behind the Scenes,"In this segment of Oregon Field Guide, we take you behind the scenes of one of our biggest and most dangerous adventures ever. The journey into Valhalla. An unchartered geologic wonder. A gorge featuring a chain of waterfalls.",28,1,10/6/16,,,,,,,,
-117.0426095,43.0103504,0,28.02 and 33.10 Mecate Rope Maker,"""At 98 years old, Frankie Dugal carries on a ranch tradition of horse-hair “mecate” ropemaking, a skill she’s passing on to the next generation in the southeast Oregon town of Jordan Valley.<br><br>Dugal has lived her whole life without modern conveniences — like electricity — but what she does have is her horses. Along with running her 3,200 acre ranch, Dugal uses hair from her own horses to make “mecate” steering reins.",28,2,10/13/16,,,,,,,,
-123.3103749,44.4094729,0,28.02 Disappearing Meadows,Natural meadows – from the high cascades to the coast – are disappearing.,28,2,10/13/16,,,,,,,,
-120.457189,48.6287902,0,28.02 Fat Bikes,"""Winters in the Northwest are becoming warmer and wetter as the climate changes. And that spells trouble for skiers and snowboarders as well as the communities that depend on those snow sports. But a new winter sport is gaining traction.<br>They’re called fat bikes. And because of them, a growing number of cyclists are riding outdoors year-round.""",28,2,10/13/16,,,,,,,,
-124.0556966,46.2386904,0,28.03 and 33.04 Columbia River Bar Pilots,"Field Guide follows bar pilots as they encounter crashing surf, unpredictable currents and fierce winds of the infamous Columbia River Bar—a gauntlet that has killed nearly 2,000 men and sunk 700 vessels since record-keeping began. Viewers will get an up-close look at the work of bar pilots, whose job it is to board vessels and guide them safely across the bar. It’s something bar pilots do year-round to keep $24 billion worth of goods flowing to ports up and down the river. The episode examines the hazards and history of piloting this narrow gap between Oregon and Washington’s Clatsop and Peacock spits, and concludes with a look at new practices being used to make the job safer.",28,3,10/20/16,,,,,,,,
-121.1306952,45.4548799,0,28.03 Why Dufur?,"Join us for a tour of Wasco County and get a look at small town living as we meet some of the interesting characters that call Dufur, Oregon home.",28,3,10/20/16,,,,,,,,
-118.7513068,44.4732053,0,28.04 Crossing the Urban-Rural Divide,"In 2009, Oregon Field Guide followed along as 12 middle school students from Sunnyside Environmental School in Portland traveled 300 miles from their home to live on ranches across rural Grant County. It was a bold experiment: Could Oregon’s bitter urban-rural divide be bridged by giving city kids a chance to work and live with ranchers whose lives were completely different from their own? The kids profiled by Oregon Field Guide in 2009 for the special, “Crossing the Urban-Rural Divide” are now young adults participating in elections, gun control debates and civic issues across the state and the county.",28,4,10/27/16,,,,,,,,
-122.9329077,46.0941278,0,28.05 Saving the Northwest's Eulachon Smelt,"Oregonians over 40 remember the fun of dipping nets into rivers alive with huge runs of eulachon smelt. Today, the tiny, mild-flavored fish is officially listed as “threatened,” and their harvest is radically restricted by state fish and wildlife managers. In large part, the listing is thanks to action by the Cowlitz Indian Tribe, which has revered and celebrated the yearly return of this “savior fish” for millennia. The Cowlitz Tribe hopes not only to revive the species but also restore their spiritual life and culture through communities practices like the eulachon smelt celebration.",28,5,11/3/16,,,,,,,,
-122.0716995,45.5792773,0,28.05 Slot Canyon Geology,"Inspired by our recent visits to the Valhalla slot canyon, we wondered just how these unusual features form. PSU emeritus professor of geology, Scott Burns takes us to Oneonta Gorge and explains how it all comes about and shows us how new technologies are allowing us to find more of them.",28,5,11/3/16,,,,,,,,
-123.0026232,44.8976471,0,28.05 Who's Watching Oregon's Wildlife?,The Oregon Department of Fish and Wildlife has a mission to protect allspecies in the state. But even by its own admission … it’s failing. The agency spends money on the fish and the game animals that make money from licenses and tags.It neglects hundreds of other sensitive species.,28,5,11/3/16,,,,,,,,
-117.8339661,45.9207746,0,28.06 and 31.04 Wenaha River Packrafting,"Oregon Field Guide joins a multi-day packrafting expedition through the heart of the little-known Wenaha-Tuccannon wilderness. Tim Palmer, author of over two dozen guidebooks to rivers and wild places, and Zach Collier, and outfitter and river runner, lead this remote expedition down 22 miles of the Wenaha river in Oregon’s Blue Mountains. They encounter low water, log-jams and the blackened forest burned by the Grizzly Bear fire of 2015, but they also experience the deepest kind of wilderness solitude.",28,6,11/10/16,,,,,,,,
-122.4906386,47.3983059,0,28.06 Outdoor Preschool,"Young children today recognize hundreds of corporate logos, but few can identify more than a handful of plants and animals in their own backyard. You are about to meet a group of preschoolers who are quite different and that’s because they go to school outside. Forest kindergartens are schools without buildings. The first forest kindergarten in the U.S. started on Washington State’s Vashon Island. This story looks at the benefits of children spending time outside and the dwindling time dedicated to recess.",28,6,11/10/16,,,,,,,,
-117.2738858,45.4303158,0,28.06 Tractor Museum,"Erl McLaughlin of Enterprise has an unusual hobby - he collects and refurbishes tractors of every shape, size and vintage.",28,6,11/10/16,,,,,,,,
-118.8068359,45.6033511,0,28.07 Blue Mountain Wildlife,"Meet Lynn and Bob Tompkins, an eastern Oregon couple who started Blue Mountain Wildlife, a raptor rescue facility. What started out of their home now serves 10 counties across eastern Oregon and southern Washington, caring for hundreds of birds every year.",28,7,11/17/16,,,,,,,,
-121.3393119,47.3832341,0,28.07 Mountain Goat Survey,"Prior to the eruption of Mount St. Helens, few people realized there were mountain goats living in the area. While that population was likely wiped out by the blast, anecdotal sightings of these high-climbing, sure-footed mammals began to crop up in the 1990s. In 2014, Gifford Pinchot National Forest biologist Mitch Wainwright put together the first official mountain goat survey. Sixty-five were counted by volunteer teams in the Mount St. Helens/Mount Margaret area. We go along on a 2015 land survey and team up with tribal ecologist Nathan Reynolds to look at these charismatic megafauna through the cultural lens of the Cowlitz tribe, members of whom once collected and wove tufts of goat hair into ceremonial blankets.",28,7,11/17/16,https://www.opb.org/artsandlife/article/mount-st-helens-washington-mountain-goats/,,,,,,,
-122.7054849,45.5333096,0,28.07 Vaux's Swift Chimneys,Vaux’s swifts put on dazzling displays as they funnel into old chimneys to roost for the night as seen at Portland’s Chapman School every fall. But earthquake safety improvements are taking down those chimneys. Join EarthFix to see how bird advocates are testing out a replacement chimney.,28,7,11/17/16,,,,,,,,
-123.8277791,46.1877517,0,28.08 and 32.06 Ship Report,"Joanne Rideout is the voice behind “The Ship Report”, a daily radio show on Astoria’s KMUN that offers a rundown of ship that pass Astoria’s waterfront, along with tidbits of weather ephemera, stories and interviews related to maritime life. It’s become the most popular program on KMUN.",28,8,2/2/17,,,,,,,,
-121.5992604,44.6250665,0,28.08 River Snorkeling,"River snorkeling offers a great opportunity to see a whole world under the surface. We’ll join Russ Ricketts on local rivers. Russ teaches us ways to enjoy this peaceful environment. We’ll also show Dave Carpenter, a river steward for the Native Fish Society, a very different prospective of what the river holds.",28,8,2/2/17,,,,,,,,
-124.0184397,45.9368565,0,28.08 Tillamook Rock Lighthouse,"Built in 1879, locals call the lighthouse precariously perched on rugged Tillamook Rock “Terrible Tillie.” Lighthouse keepers were left on the storm-prone outcrop for a month at a time, to endure the job’s hazards and monotony. The lighthouse closed permanently in 1957 and was transformed into a “columbarium” - a sort of burial at sea for human cremains. In the 1990s, the island became a bird refuge for as many as 12,000 common murres and part of the Oregon Islands Wildlife Refuge system. Today, the “columbarium” is defunct and refuge has fewer murres, probably due to the recovering bald eagle population. The island is rarely visited but remains a source of mystery right off Tillamook Head.",28,8,2/2/17,,,,,,,,
-123.0010098,48.5320741,0,28.09 Bioluminescence,Biologist Robin Kodner specializes in the study of tiny sea creatures that produce light — or “bioluminesce” — when they’re disturbed in the water. Nobody is really sure why. Kodner shows us these mysterious creatures in both their incandescent beauty and under the microscope.,28,9,2/9/17,,,,,,,,
-122.6628629,45.4701717,0,28.09 Oaks Bottom Forge,"Blacksmiths used to be an integral part of every community. Today, we can get pretty much anything we need at the store. But that’s changing. One traditional forge in the Sellwood neighborhood of Southeast Portland has been attracting everyone from engineers to chefs who want to learn how to forge their own tools. It’s part of a resurgent interest in old-world craft.",28,9,2/9/17,https://www.opb.org/television/programs/oregon-field-guide/article/blacksmith-forge-sellwood-portland-oaks-bottom/,,,,,,,
-117.6265816,43.203494,0,28.09 Owyhee River Journey,"“Oregon Field Guide” joins geologist Dr. Liz Safran and river guide Audrey Gehlhausen for a journey through the geologic wonderland of the Owyhee Canyonlands. Beginning in the small town of Rome, Oregon, our cameras reveal a raw and breathtaking landscape sculpted by lava flows, landslides and volcanic eruptions.",28,9,2/9/17,https://www.opb.org/television/programs/oregon-field-guide/article/owyhee-river-canyon-travel-geology/,,,,,,,
